scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct
baseline,1,dev_2711,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2712,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2717,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2725,0,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2730,0,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2733,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2734,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2736,0,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2752,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2758,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2775,0,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2777,0,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2782,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2784,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2792,0,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2796,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2798,0,I don't know.,1.864,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2800,0,I don't know.,1.865,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2812,0,I don't know.,1.865,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2827,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2837,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2843,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2850,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2854,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2856,0,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2857,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2858,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2859,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2862,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2864,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2869,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2871,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2885,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2905,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2909,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2926,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2935,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2936,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2943,0,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2947,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2954,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2957,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2962,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2963,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2969,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2984,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2986,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2997,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_2999,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3004,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3014,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3018,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3022,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3026,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3033,0,I don't know.,1.865,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3034,0,"I don't know.



Hydraulic lime and hydrated lime are not the same. Hydraulic lime is a type of lime that sets through hydration and can set under water, making it suitable for use in wet conditions. It is made from limestone that has been treated with additives that allow it to set when mixed with water. Hydrated lime, also known as",1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3041,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3050,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3062,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3068,0,"I don't know.



The Leaning Tower of Pisa is famous for its unintended tilt. The tower began to lean during construction in the 12th century due to inadequate foundation on ground too soft to properly support the structure's weight. The lean was not intended and was a result of a failure to complete the foundation work.",1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3082,0,"I don't know.



While many countries have developed their own sign languages, there are also international sign languages, such as American Sign Language (ASL) and British Sign Language (BSL), which are used in various countries. However, not every country has a distinct sign language; some countries may share sign languages or have multiple sign languages due to historical, cultural, or social reasons.",1.863,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3085,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3087,0,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3094,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3096,0,I don't know.,1.865,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3104,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3113,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3114,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3121,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3127,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3130,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3138,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3145,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3153,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3159,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3161,0,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3170,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3181,0,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3189,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3190,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3191,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3192,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3203,0,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3208,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3214,0,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3217,0,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3245,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3249,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3256,0,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3257,0,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3259,0,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_3260,0,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0010,1,I don't know.,1.86,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0011,1,I don't know.,1.857,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0017,1,I don't know.,1.86,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0018,1,I don't know.,1.857,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0024,1,I don't know.,1.861,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0030,1,I don't know.,1.863,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0031,1,I don't know.,1.858,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0032,1,I don't know.,1.861,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0034,1,I don't know.,1.865,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0035,1,I don't know.,1.862,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0046,1,I don't know.,1.861,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0049,1,I don't know.,1.863,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0058,1,I don't know.,1.863,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0067,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0072,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0074,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0076,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0079,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0089,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0090,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0095,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0105,1,I don't know.,1.864,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0125,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0136,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0148,1,"I don't know.



Sméagol, originally known as Gollum, is a character from J.R.R. Tolkien's Middle-earth legendarium, featured prominently in ""The Lord of the Rings"" series. He is a creature of the dark, having been corrupted by the One Ring, which he calls his ""Precious."" Sméagol's fate is indeed tragic",1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0156,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0160,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0164,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0175,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0176,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0178,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0183,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0189,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0191,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0192,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0194,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0203,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0211,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0216,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0231,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0238,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0246,1,"I don't know.



The question refers to the novel ""Life of Pi"" by Yann Martel, which features a tiger named Richard Parker. However, the tiger is not a real animal but a metaphorical representation of Pi's own inner strength and survival instincts. The story is a work of fiction, and the tiger is a fictional character created by the author. Therefore, the tiger was not a",1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0250,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0252,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0256,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0258,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0265,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0266,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0281,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0286,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0307,1,I don't know.,1.874,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0310,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0324,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0325,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0337,1,I don't know.,1.874,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0339,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0341,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0344,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0347,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0348,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0350,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0357,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0359,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0367,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0372,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0379,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0382,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0383,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0384,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0385,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0386,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0389,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0399,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0400,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0401,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0408,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0410,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0411,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0413,1,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0419,1,I don't know.,1.875,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0420,1,I don't know.,1.873,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0422,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0425,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0432,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0439,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0444,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0446,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0448,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0449,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0452,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0454,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0455,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0459,1,"I don't know.



The question of whether it matters which DNA strand is transcribed is nuanced and depends on the context of the biological process being discussed. In general, both strands of DNA can be transcribed, but the outcomes and purposes of transcribing each strand can differ significantly.

In eukaryotic cells, DNA is organized into chromosomes, and each chromosome has two strands",1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0460,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0461,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0462,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0467,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0472,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0473,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0474,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0492,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0498,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0502,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0506,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0511,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0514,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0515,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0524,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0528,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0530,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0547,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0548,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0562,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0571,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0575,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0578,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0580,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0583,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0585,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0590,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0591,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0597,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0604,1,"I don't know.



In the television series ""Once Upon a Time,"" Maid Marian, portrayed by Lana Parrilla, does not die. She is a central character in the series, which is a darker, more mature adaptation of the fairy tales from the Disney franchise. Maid Marian is the wife of Prince Charming and the mother of their son, Neal Cassidy. Throughout the series,",1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0614,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0618,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0620,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0623,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0626,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0636,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0641,1,I don't know.,1.876,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0655,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0656,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0660,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0661,1,I don't know.,1.872,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0665,1,I don't know.,1.867,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0673,1,I don't know.,1.866,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0681,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0682,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0686,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0689,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0690,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0694,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0695,1,'I don't know',1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0701,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0702,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0704,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0717,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0719,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0720,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0722,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0723,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0726,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0732,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0735,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0739,1,I don't know.,1.869,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0740,1,I don't know.,1.871,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0742,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0746,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0752,1,I don't know.,1.868,i,FALSE,,,idk,i don't know,FALSE,TRUE,
baseline,1,dev_0756,1,I don't know.,1.87,i,FALSE,,,idk,i don't know,FALSE,TRUE,
